neighbourhood_group,room_type,price,minimum_nights,availability_365
Queens,Entire home/apt,99,1,320
Queens,Entire home/apt,92,1,0
Queens,Entire home/apt,100,1,156
Queens,Entire home/apt,45,4,0
Queens,Private room,35,1,359
Queens,Private room,50,1,0
Queens,Private room,38,5,353
Queens,Private room,100,3,0
Queens,Entire home/apt,120,1,79
Queens,Private room,30,1,249
Queens,Private room,600,2,0
Queens,Entire home/apt,125,3,64
Queens,Private room,75,2,89
Queens,Private room,75,1,48
Queens,Private room,65,2,0
Queens,Entire home/apt,51,1,0
Queens,Private room,45,4,291
Queens,Entire home/apt,140,3,0
Queens,Entire home/apt,250,4,183
Queens,Entire home/apt,150,4,0
Queens,Entire home/apt,66,30,173
Queens,Private room,50,3,0
Queens,Entire home/apt,460,1,160
Queens,Private room,65,3,125
Queens,Entire home/apt,100,2,0
Queens,Entire home/apt,113,5,0
Queens,Private room,50,1,49
Queens,Entire home/apt,90,3,0
Queens,Private room,58,1,0
Queens,Entire home/apt,88,4,39
Queens,Private room,57,5,0
Queens,Entire home/apt,120,3,0
Queens,Private room,53,1,151
Queens,Entire home/apt,250,3,347
Queens,Private room,80,2,3
Queens,Entire home/apt,95,1,96
Queens,Private room,98,2,3
Queens,Private room,120,2,6
Queens,Shared room,41,1,27
Queens,Private room,31,3,0
Queens,Entire home/apt,90,2,0
Queens,Private room,59,1,79
Queens,Private room,120,1,0
Queens,Private room,45,1,328
Queens,Private room,100,2,0
Queens,Private room,55,1,0
Queens,Private room,425,1,0
Queens,Entire home/apt,112,6,0
Queens,Private room,50,2,348
Queens,Private room,55,7,365
Queens,Private room,29,5,156
Queens,Shared room,45,1,347
Queens,Entire home/apt,125,2,62
Queens,Private room,70,1,0
Queens,Entire home/apt,83,3,22
Queens,Private room,39,1,351
Queens,Shared room,27,60,0
Queens,Entire home/apt,280,2,307
Queens,Private room,41,2,0
Queens,Entire home/apt,110,2,0
Queens,Private room,50,1,25
Queens,Private room,100,2,95
Queens,Entire home/apt,135,1,138
Queens,Entire home/apt,80,2,340
Queens,Private room,59,2,35
Queens,Private room,50,1,359
Queens,Entire home/apt,150,2,0
Queens,Private room,31,18,0
Queens,Entire home/apt,70,4,0
Queens,Entire home/apt,135,1,365
Queens,Private room,25,1,258
Queens,Entire home/apt,359,3,281
Queens,Private room,40,1,123
Queens,Entire home/apt,59,1,147
Queens,Entire home/apt,125,7,69
Queens,Private room,50,1,7
Queens,Entire home/apt,150,1,317
Queens,Shared room,19,1,138
Queens,Private room,85,11,0
Queens,Private room,35,3,0
Queens,Private room,38,2,0
Queens,Private room,50,2,179
Queens,Private room,90,2,0
Queens,Shared room,33,30,7
Queens,Entire home/apt,81,4,6
Queens,Private room,138,30,234
Queens,Private room,150,2,72
Queens,Private room,80,2,68
Queens,Entire home/apt,71,98,0
Queens,Private room,83,1,361
Queens,Private room,50,2,365
Queens,Private room,79,2,320
Queens,Private room,75,1,0
Queens,Private room,60,7,0
Queens,Entire home/apt,120,2,27
Queens,Entire home/apt,160,2,0
Queens,Entire home/apt,110,1,0
Queens,Private room,100,1,83
Queens,Entire home/apt,125,1,348
Queens,Private room,50,3,0
Queens,Entire home/apt,100,4,0
Queens,Private room,49,7,0
Queens,Entire home/apt,105,1,314
Queens,Private room,45,1,81
Queens,Private room,45,5,320
Queens,Private room,475,1,0
Queens,Entire home/apt,80,1,1
Queens,Private room,59,1,348
Queens,Private room,50,3,0
Queens,Private room,50,2,301
Queens,Entire home/apt,95,2,190
Queens,Entire home/apt,135,2,83
Queens,Private room,79,1,151
Queens,Shared room,27,31,6
Queens,Private room,75,1,344
Queens,Entire home/apt,60,2,117
Queens,Entire home/apt,57,1,57
Queens,Private room,50,1,0
Queens,Private room,50,1,211
Queens,Private room,36,1,250
Queens,Private room,68,2,51
Queens,Private room,76,2,76
Queens,Private room,40,3,313
Queens,Entire home/apt,150,3,324
Queens,Private room,50,1,1
Queens,Private room,37,1,310
Queens,Shared room,40,30,0
Queens,Private room,99,1,93
Queens,Entire home/apt,130,1,279
Queens,Entire home/apt,175,2,0
Queens,Private room,60,1,0
Queens,Private room,60,1,173
Queens,Private room,38,4,0
Queens,Private room,110,1,0
Queens,Private room,70,1,357
Queens,Entire home/apt,200,4,0
Queens,Private room,40,1,37
Queens,Private room,59,1,80
Queens,Entire home/apt,80,2,288
Queens,Private room,30,5,0
Queens,Private room,44,4,32
Queens,Private room,75,2,0
Queens,Private room,120,3,83
Queens,Private room,50,5,96
Queens,Entire home/apt,85,1,339
Queens,Shared room,30,1,0
Queens,Private room,38,1,0
Queens,Private room,35,4,304
Queens,Entire home/apt,300,3,5
Queens,Private room,69,5,128
Queens,Private room,80,1,0
Queens,Shared room,30,1,0
Queens,Private room,60,1,0
Queens,Private room,78,1,178
Queens,Entire home/apt,95,2,53
Queens,Private room,45,1,0
Queens,Private room,65,3,0
Queens,Private room,55,2,9
Queens,Private room,45,1,274
Queens,Private room,60,1,301
Queens,Private room,25,2,254
Queens,Private room,25,1,216
Queens,Private room,30,1,0
Queens,Entire home/apt,45,3,304
Queens,Private room,50,1,0
Queens,Entire home/apt,200,5,155
Queens,Entire home/apt,150,2,351
Queens,Entire home/apt,200,3,0
Queens,Private room,40,2,0
Queens,Private room,60,1,47
Queens,Private room,54,30,335
Queens,Private room,25,3,0
Queens,Private room,80,3,188
Queens,Private room,60,1,0
Queens,Entire home/apt,120,7,0
Queens,Shared room,23,1,0
Queens,Private room,50,1,26
Queens,Private room,130,1,365
Queens,Entire home/apt,228,2,0
Queens,Private room,50,7,93
Queens,Private room,40,1,0
Queens,Private room,140,2,57
Queens,Private room,90,1,1
Queens,Entire home/apt,100,1,264
Queens,Private room,98,1,215
Queens,Private room,60,1,105
Queens,Entire home/apt,175,2,33
Queens,Private room,70,1,0
Queens,Private room,50,25,155
Queens,Private room,44,1,0
Queens,Shared room,32,2,16
Queens,Private room,59,2,0
Queens,Entire home/apt,78,4,50
Queens,Private room,37,2,0
Queens,Private room,50,2,0
Queens,Entire home/apt,199,2,161
Queens,Private room,72,1,35
Queens,Entire home/apt,195,5,0
Queens,Private room,38,7,0
Queens,Private room,45,5,355
Queens,Private room,89,1,0
Queens,Private room,47,3,0
Queens,Entire home/apt,150,2,70
Queens,Entire home/apt,50,4,0
Queens,Private room,25,3,350
Queens,Entire home/apt,175,1,85
Queens,Entire home/apt,200,2,152
Queens,Private room,55,2,179
Queens,Entire home/apt,140,1,145
Queens,Private room,100,1,172
Queens,Private room,65,2,240
Queens,Private room,35,7,0
Queens,Entire home/apt,118,6,0
Queens,Entire home/apt,125,3,107
Queens,Private room,70,1,0
Queens,Private room,50,2,36
Queens,Entire home/apt,50,1,0
Queens,Private room,45,1,27
Queens,Private room,35,1,256
Queens,Private room,80,2,219
Queens,Private room,68,1,298
Queens,Entire home/apt,100,3,0
Queens,Private room,31,3,111
Queens,Private room,75,2,48
Queens,Private room,49,7,0
Queens,Private room,83,1,48
Queens,Private room,76,1,0
Queens,Entire home/apt,289,4,271
Queens,Entire home/apt,65,2,0
Queens,Entire home/apt,90,4,106
Queens,Entire home/apt,257,1,341
Queens,Entire home/apt,60,4,0
Queens,Private room,49,4,87
Queens,Entire home/apt,75,3,1
Queens,Entire home/apt,106,4,113
Queens,Private room,100,1,0
Queens,Entire home/apt,120,3,52
Queens,Private room,59,1,5
Queens,Entire home/apt,63,3,0
Queens,Entire home/apt,69,2,0
Queens,Private room,80,1,30
Queens,Private room,50,2,0
Queens,Shared room,1250,1,173
Queens,Private room,40,1,169
Queens,Private room,44,1,116
Queens,Private room,60,1,84
Queens,Private room,46,1,96
Queens,Entire home/apt,80,5,57
Queens,Entire home/apt,100,60,132
Queens,Private room,60,2,14
Queens,Private room,60,2,112
Queens,Private room,30,3,65
Queens,Entire home/apt,85,30,232
Queens,Private room,55,1,29
Queens,Entire home/apt,109,2,54
Queens,Entire home/apt,199,2,0
Queens,Private room,70,1,0
Queens,Shared room,34,1,348
Queens,Entire home/apt,60,6,299
Queens,Entire home/apt,93,2,89
Queens,Private room,49,1,0
Queens,Entire home/apt,65,15,0
Queens,Private room,120,2,0
Queens,Shared room,30,1,140
Queens,Shared room,30,1,140
Queens,Shared room,30,1,145
Queens,Private room,85,2,89
Queens,Private room,46,2,51
Queens,Entire home/apt,120,1,356
Queens,Entire home/apt,125,1,0
Queens,Private room,36,1,0
Queens,Entire home/apt,90,4,0
Queens,Private room,46,2,180
Queens,Private room,100,2,32
Queens,Private room,80,1,78
Queens,Entire home/apt,100,2,269
Queens,Private room,60,1,73
Queens,Private room,60,1,64
Queens,Private room,75,2,0
Queens,Private room,60,1,84
Queens,Private room,60,1,171
Queens,Private room,46,2,180
Queens,Private room,47,3,0
Queens,Entire home/apt,135,2,89
Queens,Private room,51,2,125
Queens,Private room,39,2,157
Queens,Private room,37,2,150
Queens,Private room,37,2,126
Queens,Private room,37,2,126
Queens,Private room,75,2,349
Queens,Private room,150,4,0
Queens,Private room,89,1,5
Queens,Private room,49,1,35
Queens,Entire home/apt,135,30,159
Queens,Private room,60,2,205
Queens,Private room,30,2,254
Queens,Shared room,50,1,5
Queens,Private room,40,1,0
Queens,Entire home/apt,65,2,27
Queens,Entire home/apt,95,5,120
Queens,Entire home/apt,278,2,68
Queens,Private room,65,3,41
Queens,Private room,65,1,0
Queens,Entire home/apt,135,2,0
Queens,Entire home/apt,120,3,180
Queens,Entire home/apt,200,1,338
Queens,Entire home/apt,190,2,259
Queens,Private room,55,4,89
Queens,Private room,120,1,322
Queens,Private room,70,1,67
Queens,Private room,40,1,69
Queens,Private room,35,1,75
Queens,Private room,70,2,0
Queens,Entire home/apt,200,2,42
Queens,Private room,45,3,90
Queens,Entire home/apt,113,2,41
Queens,Private room,60,7,0
Queens,Private room,72,5,364
Queens,Private room,55,3,83
Queens,Private room,45,2,0
Queens,Private room,100,1,0
Queens,Private room,100,2,0
Queens,Private room,60,1,326
Queens,Entire home/apt,100,2,267
Queens,Entire home/apt,325,2,365
Queens,Private room,75,7,0
Queens,Entire home/apt,75,1,0
Queens,Private room,50,1,156
Queens,Entire home/apt,150,4,175
Queens,Shared room,100,1,0
Queens,Entire home/apt,89,2,64
Queens,Entire home/apt,175,2,0
Queens,Entire home/apt,149,2,63
Queens,Entire home/apt,149,2,74
Queens,Private room,70,5,189
Queens,Private room,100,1,71
Queens,Private room,100,2,0
Queens,Entire home/apt,85,30,256
Queens,Entire home/apt,195,3,302
Queens,Entire home/apt,105,30,235
Queens,Private room,60,1,0
Queens,Private room,65,3,354
Queens,Entire home/apt,110,4,94
Queens,Entire home/apt,125,2,8
Queens,Private room,50,1,45
Queens,Private room,50,1,59
Queens,Private room,50,1,172
Queens,Private room,45,30,101
Queens,Private room,60,3,156
Queens,Private room,50,3,282
Queens,Private room,60,1,175
Queens,Private room,65,2,180
Queens,Entire home/apt,231,3,0
Queens,Private room,50,1,0
Queens,Private room,40,30,342
Queens,Private room,50,30,296
Queens,Private room,49,1,341
Queens,Private room,75,1,160
Queens,Private room,38,3,163
Queens,Private room,38,1,48
Queens,Private room,28,1,43
Queens,Shared room,37,1,0
Queens,Private room,48,6,0
Queens,Private room,40,1,0
Queens,Private room,35,4,0
Queens,Private room,50,2,334
Queens,Entire home/apt,325,1,129
Queens,Entire home/apt,230,2,51
Queens,Entire home/apt,188,2,140
Queens,Private room,60,1,177
Queens,Entire home/apt,100,7,260
Queens,Private room,60,1,0
Queens,Entire home/apt,99,7,0
Queens,Entire home/apt,159,2,61
Queens,Shared room,42,1,66
Queens,Entire home/apt,150,2,89
Queens,Entire home/apt,103,5,0
Queens,Private room,50,7,0
Queens,Private room,41,30,1
Queens,Entire home/apt,69,30,99
Queens,Private room,60,1,164
Queens,Entire home/apt,190,3,327
Queens,Private room,45,1,44
Queens,Private room,69,1,90
Queens,Entire home/apt,55,2,0
Queens,Entire home/apt,150,1,0
Queens,Entire home/apt,135,2,141
Queens,Private room,55,1,345
Queens,Private room,49,1,11
Queens,Private room,58,1,0
Queens,Entire home/apt,280,2,108
Queens,Shared room,21,1,260
Queens,Private room,60,7,365
Queens,Entire home/apt,70,3,0
Queens,Private room,50,2,150
Queens,Entire home/apt,425,1,90
Queens,Private room,45,1,33
Queens,Private room,65,1,41
Queens,Entire home/apt,175,2,0
Queens,Private room,95,1,364
Queens,Private room,95,1,361
Queens,Entire home/apt,120,1,117
Queens,Entire home/apt,90,5,0
Queens,Entire home/apt,288,3,136
Queens,Entire home/apt,150,4,321
Queens,Entire home/apt,180,2,181
Queens,Private room,79,1,171
Queens,Private room,75,1,162
Queens,Private room,39,1,62
Queens,Private room,50,1,71
Queens,Entire home/apt,450,4,89
Queens,Entire home/apt,300,1,162
Queens,Private room,46,1,0
Queens,Entire home/apt,100,2,0
Queens,Entire home/apt,200,3,308
Queens,Private room,50,2,51
Queens,Entire home/apt,138,1,347
Queens,Private room,42,2,33
Queens,Private room,74,1,348
Queens,Entire home/apt,179,2,205
Queens,Entire home/apt,100,2,0
Queens,Private room,50,2,293
Queens,Private room,75,2,11
Queens,Private room,69,3,348
Queens,Private room,80,7,0
Queens,Private room,80,1,262
Queens,Private room,60,1,85
Queens,Entire home/apt,90,1,5
Queens,Private room,90,1,299
Queens,Shared room,110,4,0
Queens,Private room,60,2,0
Queens,Private room,69,3,359
Queens,Private room,89,3,355
Queens,Private room,75,3,84
Queens,Private room,99,3,343
Queens,Private room,79,1,32
Queens,Private room,78,1,363
Queens,Private room,50,3,358
Queens,Private room,60,15,21
Queens,Private room,85,1,365
Queens,Private room,40,3,305
Queens,Entire home/apt,200,2,363
Queens,Private room,55,1,123
Queens,Private room,80,2,24
Queens,Entire home/apt,275,2,138
Queens,Private room,45,2,159
Queens,Private room,70,2,0
Queens,Private room,60,2,360
Queens,Private room,52,6,2
Queens,Entire home/apt,100,3,0
Queens,Entire home/apt,115,3,19
Queens,Private room,89,1,365
Queens,Shared room,35,5,90
Queens,Private room,55,1,332
Queens,Entire home/apt,200,7,365
Queens,Entire home/apt,128,2,10
Queens,Private room,60,2,283
Queens,Private room,59,1,351
Queens,Shared room,38,1,0
Queens,Private room,80,1,220
Queens,Private room,200,2,365
Queens,Private room,42,2,141
Queens,Private room,46,1,0
Queens,Entire home/apt,150,2,0
Queens,Private room,59,2,6
Queens,Entire home/apt,86,2,0
Queens,Private room,85,3,88
Queens,Private room,50,1,0
Queens,Private room,50,1,228
Queens,Entire home/apt,109,60,365
Queens,Private room,55,3,1
Queens,Private room,40,1,0
Queens,Private room,60,1,355
Queens,Entire home/apt,140,15,71
Queens,Private room,59,1,77
Queens,Private room,125,1,342
Queens,Entire home/apt,104,2,141
Queens,Private room,30,1,6
Queens,Private room,60,3,180
Queens,Private room,48,3,365
Queens,Entire home/apt,149,2,308
Queens,Private room,95,1,87
Queens,Entire home/apt,450,1,83
Queens,Entire home/apt,120,30,5
Queens,Private room,49,1,278
Queens,Private room,80,1,153
Queens,Entire home/apt,100,1,0
Queens,Private room,70,1,85
Queens,Private room,60,1,57
Queens,Private room,60,1,49
Queens,Private room,50,1,2
Queens,Entire home/apt,250,2,47
Queens,Private room,50,7,66
Queens,Private room,49,3,18
Queens,Private room,120,2,0
Queens,Entire home/apt,60,1,150
Queens,Entire home/apt,60,1,177
Queens,Private room,55,1,107
Queens,Entire home/apt,200,2,44
Queens,Entire home/apt,110,1,0
Queens,Entire home/apt,115,30,291
Queens,Private room,150,5,362
Queens,Private room,80,2,179
Queens,Private room,140,1,177
Queens,Entire home/apt,75,5,0
Queens,Private room,50,3,153
Queens,Private room,40,1,0
Queens,Entire home/apt,101,10,0
Queens,Entire home/apt,350,2,332
Queens,Private room,90,1,269
Queens,Entire home/apt,125,3,0
Queens,Private room,50,1,337
Queens,Private room,50,3,112
Queens,Entire home/apt,169,1,297
Queens,Private room,75,3,0
Queens,Private room,99,1,4
Queens,Private room,80,1,0
Queens,Private room,55,1,179
Queens,Private room,40,1,90
Queens,Private room,42,3,281
Queens,Private room,55,2,122
Queens,Private room,54,1,48
Queens,Private room,100,2,179
Queens,Private room,48,4,168
Queens,Entire home/apt,93,2,316
Queens,Entire home/apt,89,3,313
Queens,Entire home/apt,105,2,95
Queens,Private room,80,3,0
Queens,Private room,85,1,0
Queens,Entire home/apt,65,3,26
Queens,Entire home/apt,100,14,37
Queens,Private room,50,2,337
Queens,Private room,49,2,4
Queens,Entire home/apt,450,2,315
Queens,Entire home/apt,89,30,84
Queens,Private room,49,1,322
Queens,Private room,50,1,363
Queens,Entire home/apt,118,3,0
Queens,Entire home/apt,190,3,36
Queens,Entire home/apt,86,1,174
Queens,Entire home/apt,169,4,128
Queens,Private room,69,1,79
Queens,Entire home/apt,85,2,130
Queens,Shared room,45,1,0
Queens,Private room,110,1,365
Queens,Private room,75,5,0
Queens,Entire home/apt,200,2,0
Queens,Private room,38,30,310
Queens,Entire home/apt,175,3,28
Queens,Entire home/apt,125,2,71
Queens,Private room,70,2,319
Queens,Private room,100,2,0
Queens,Private room,80,1,89
Queens,Private room,40,2,336
Queens,Entire home/apt,156,1,67
Queens,Entire home/apt,100,14,189
Queens,Entire home/apt,100,2,160
Queens,Private room,65,2,131
Queens,Entire home/apt,132,1,316
Queens,Entire home/apt,150,1,0
Queens,Private room,60,1,155
Queens,Private room,65,1,333
Queens,Private room,92,1,180
Queens,Private room,60,1,365
Queens,Private room,110,2,90
Queens,Entire home/apt,96,3,0
Queens,Private room,80,1,147
Queens,Private room,90,1,284
Queens,Entire home/apt,80,2,307
Queens,Private room,50,3,11
Queens,Private room,70,2,180
Queens,Private room,43,1,282
Queens,Private room,50,2,84
Queens,Private room,54,1,0
Queens,Private room,55,14,61
Queens,Private room,200,2,332
Queens,Entire home/apt,50,1,0
Queens,Entire home/apt,100,3,326
Queens,Private room,60,3,0
Queens,Entire home/apt,325,3,299
Queens,Entire home/apt,189,1,324
Queens,Private room,100,1,90
Queens,Private room,88,5,0
Queens,Private room,50,1,295
Queens,Private room,65,2,341
Queens,Private room,40,2,0
Queens,Entire home/apt,90,3,127
Queens,Private room,85,1,0
Queens,Entire home/apt,110,4,140
Queens,Entire home/apt,25,1,292
Queens,Private room,60,2,204
Queens,Entire home/apt,80,2,189
Queens,Entire home/apt,400,3,334
Queens,Private room,60,1,108
Queens,Private room,60,2,171
Queens,Entire home/apt,99,4,133
Queens,Entire home/apt,149,3,350
Queens,Private room,50,2,92
Queens,Private room,65,1,211
Queens,Private room,89,1,282
Queens,Private room,89,1,297
Queens,Private room,65,2,44
Queens,Entire home/apt,250,4,1
Queens,Private room,38,2,0
Queens,Private room,50,2,66
Queens,Private room,26,3,118
Queens,Entire home/apt,60,1,155
Queens,Private room,51,1,3
Queens,Private room,60,1,335
Queens,Private room,85,1,114
Queens,Private room,42,6,299
Queens,Private room,80,1,125
Queens,Private room,85,1,297
Queens,Entire home/apt,105,4,222
Queens,Entire home/apt,340,1,82
Queens,Private room,70,2,15
Queens,Entire home/apt,125,1,166
Queens,Entire home/apt,75,2,62
Queens,Entire home/apt,325,4,3
Queens,Private room,37,2,331
Queens,Private room,50,2,0
Queens,Private room,129,1,275
Queens,Private room,60,50,21
Queens,Private room,59,2,0
Queens,Entire home/apt,95,1,136
Queens,Private room,83,2,364
Queens,Private room,37,4,157
Queens,Entire home/apt,140,2,122
Queens,Entire home/apt,75,30,363
Queens,Private room,40,2,330
Queens,Private room,45,2,54
Queens,Private room,66,2,0
Queens,Entire home/apt,60,3,55
Queens,Entire home/apt,175,2,238
Queens,Entire home/apt,120,1,189
Queens,Private room,60,1,81
Queens,Entire home/apt,249,2,360
Queens,Entire home/apt,100,4,203
Queens,Private room,70,2,224
Queens,Private room,45,3,365
Queens,Entire home/apt,99,1,333
Queens,Entire home/apt,52,30,365
Queens,Entire home/apt,156,1,0
Queens,Private room,73,1,0
Queens,Private room,59,60,0
Queens,Entire home/apt,230,1,310
Queens,Private room,42,1,0
Queens,Entire home/apt,275,3,89
Queens,Private room,70,7,0
Queens,Entire home/apt,99,3,0
Queens,Entire home/apt,160,3,0
Queens,Entire home/apt,50,2,349
Queens,Private room,60,1,34
Queens,Entire home/apt,215,2,360
Queens,Entire home/apt,89,3,1
Queens,Private room,75,1,281
Queens,Entire home/apt,155,2,239
Queens,Private room,50,1,0
Queens,Entire home/apt,100,5,0
Queens,Entire home/apt,10,2,332
Queens,Entire home/apt,60,14,4
Queens,Private room,50,1,328
Queens,Private room,30,1,363
Queens,Entire home/apt,110,2,6
Queens,Private room,32,2,365
Queens,Private room,55,1,263
Queens,Shared room,73,1,90
Queens,Private room,34,30,251
Queens,Shared room,65,3,161
Queens,Entire home/apt,129,2,90
Queens,Entire home/apt,100,1,0
Queens,Private room,45,2,266
Queens,Private room,190,2,362
Queens,Private room,90,1,365
Queens,Private room,74,1,0
Queens,Shared room,30,1,5
Queens,Private room,50,2,13
Queens,Private room,79,6,365
Queens,Entire home/apt,80,1,300
Queens,Entire home/apt,125,2,0
Queens,Entire home/apt,150,2,10
Queens,Entire home/apt,71,3,77
Queens,Private room,34,2,0
Queens,Shared room,15,1,271
Queens,Entire home/apt,180,1,0
Queens,Private room,80,2,88
Queens,Private room,75,2,180
Queens,Entire home/apt,145,3,133
Queens,Entire home/apt,72,2,0
Queens,Private room,39,30,186
Queens,Private room,55,1,177
Queens,Private room,59,2,132
Queens,Private room,33,30,269
Queens,Private room,60,1,0
Queens,Entire home/apt,75,3,63
Queens,Entire home/apt,65,3,293
Queens,Entire home/apt,149,1,140
Queens,Private room,49,1,356
Queens,Private room,65,2,38
Queens,Private room,65,2,0
Queens,Private room,35,30,179
Queens,Private room,50,2,0
Queens,Entire home/apt,140,1,70
Queens,Entire home/apt,285,2,172
Queens,Private room,82,1,172
Queens,Private room,40,2,24
Queens,Private room,70,1,339
Queens,Private room,49,2,89
Queens,Private room,68,2,53
Queens,Entire home/apt,197,2,232
Queens,Private room,178,1,0
Queens,Private room,51,2,151
Queens,Private room,51,2,167
Queens,Private room,48,30,238
Queens,Private room,130,2,358
Queens,Entire home/apt,100,3,0
Queens,Private room,60,1,0
Queens,Entire home/apt,165,30,242
Queens,Private room,44,5,314
Queens,Private room,60,1,0
Queens,Entire home/apt,159,2,58
Queens,Private room,80,1,346
Queens,Entire home/apt,170,7,10
Queens,Private room,39,30,0
Queens,Private room,39,30,0
Queens,Private room,69,2,16
Queens,Private room,195,1,160
Queens,Entire home/apt,60,3,40
Queens,Private room,55,1,136
Queens,Entire home/apt,60,1,15
Queens,Entire home/apt,110,2,332
Queens,Private room,40,1,351
Queens,Shared room,79,2,0
Queens,Entire home/apt,150,2,121
Queens,Private room,45,2,50
Queens,Private room,60,1,46
Queens,Private room,49,1,46
Queens,Private room,40,1,15
Queens,Private room,80,1,309
Queens,Private room,60,1,336
Queens,Entire home/apt,74,3,41
Queens,Private room,50,1,348
Queens,Entire home/apt,100,1,0
Queens,Private room,120,2,169
Queens,Private room,55,3,37
Queens,Shared room,200,1,89
Queens,Private room,33,37,39
Queens,Private room,108,2,333
Queens,Entire home/apt,75,2,125
Queens,Private room,48,1,56
Queens,Entire home/apt,60,1,144
Queens,Entire home/apt,93,3,15
Queens,Entire home/apt,100,4,31
Queens,Private room,80,1,317
Queens,Private room,59,1,72
Queens,Private room,55,1,81
Queens,Private room,80,1,330
Queens,Private room,60,15,148
Queens,Entire home/apt,65,6,7
Queens,Private room,55,1,88
Queens,Private room,49,1,345
Queens,Entire home/apt,280,2,104
Queens,Private room,60,2,0
Queens,Private room,40,3,0
Queens,Private room,75,2,65
Queens,Entire home/apt,80,3,209
Queens,Private room,39,30,32
Queens,Private room,40,30,0
Queens,Private room,60,2,51
Queens,Entire home/apt,100,1,171
Queens,Private room,40,2,236
Queens,Private room,208,1,364
Queens,Private room,70,1,0
Queens,Entire home/apt,285,2,0
Queens,Private room,50,1,0
Queens,Private room,46,3,5
Queens,Private room,40,1,361
Queens,Entire home/apt,100,2,0
Queens,Private room,44,3,126
Queens,Entire home/apt,139,4,282
Queens,Entire home/apt,125,5,0
Queens,Entire home/apt,99,3,16
Queens,Entire home/apt,275,2,0
Queens,Private room,70,5,365
Queens,Entire home/apt,165,1,122
Queens,Private room,35,29,30
Queens,Entire home/apt,180,5,363
Queens,Private room,90,1,86
Queens,Private room,59,2,331
Queens,Private room,45,30,1
Queens,Entire home/apt,250,1,363
Queens,Entire home/apt,85,1,0
Queens,Shared room,40,1,343
Queens,Private room,55,20,31
Queens,Private room,34,30,0
Queens,Private room,50,15,0
Queens,Private room,45,3,0
Queens,Entire home/apt,120,3,152
Queens,Private room,53,7,0
Queens,Entire home/apt,200,1,0
Queens,Private room,53,2,252
Queens,Entire home/apt,125,2,315
Queens,Private room,52,1,353
Queens,Private room,85,1,349
Queens,Private room,52,1,355
Queens,Private room,65,2,79
Queens,Entire home/apt,120,2,40
Queens,Private room,53,7,0
Queens,Private room,38,28,123
Queens,Private room,45,30,312
Queens,Private room,45,30,314
Queens,Private room,45,30,347
Queens,Private room,45,30,163
Queens,Private room,45,30,321
Queens,Private room,45,30,331
Queens,Private room,45,30,340
Queens,Private room,80,3,342
Queens,Private room,195,1,59
Queens,Entire home/apt,170,5,0
Queens,Private room,73,1,317
Queens,Private room,80,1,365
Queens,Private room,95,1,353
Queens,Private room,40,30,216
Queens,Entire home/apt,170,5,0
Queens,Private room,80,4,175
Queens,Private room,30,1,153
Queens,Private room,55,1,364
Queens,Private room,51,4,87
Queens,Private room,60,1,363
Queens,Private room,60,1,315
Queens,Entire home/apt,200,1,311
Queens,Private room,54,2,0
Queens,Entire home/apt,150,3,162
Queens,Private room,80,1,189
Queens,Private room,45,2,249
Queens,Entire home/apt,105,7,93
Queens,Entire home/apt,150,3,3
Queens,Entire home/apt,140,2,335
Queens,Private room,35,30,5
Queens,Entire home/apt,159,2,67
Queens,Private room,99,1,38
Queens,Entire home/apt,85,2,290
Queens,Entire home/apt,75,1,61
Queens,Entire home/apt,150,3,0
Queens,Entire home/apt,1000,2,365
Queens,Entire home/apt,120,3,16
Queens,Private room,53,1,357
Queens,Entire home/apt,100,1,77
Queens,Entire home/apt,100,2,178
Queens,Entire home/apt,77,2,0
Queens,Private room,62,1,90
Queens,Private room,90,5,69
Queens,Private room,38,1,362
Queens,Entire home/apt,196,2,202
Queens,Private room,46,2,340
Queens,Private room,39,3,0
Queens,Shared room,30,1,157
Queens,Private room,89,3,23
Queens,Entire home/apt,115,1,179
Queens,Private room,70,2,108
Queens,Private room,50,1,188
Queens,Private room,50,5,15
Queens,Private room,89,1,212
Queens,Entire home/apt,125,1,0
Queens,Private room,55,3,0
Queens,Entire home/apt,170,14,106
Queens,Private room,89,1,342
Queens,Private room,63,1,347
Queens,Private room,51,3,146
Queens,Private room,149,2,340
Queens,Entire home/apt,450,3,0
Queens,Private room,89,4,175
Queens,Entire home/apt,200,1,324
Queens,Entire home/apt,275,1,329
Queens,Private room,86,1,0
Queens,Entire home/apt,65,2,127
Queens,Private room,59,29,41
Queens,Entire home/apt,79,2,0
Queens,Private room,60,1,167
Queens,Private room,75,1,139
Queens,Private room,120,2,35
Queens,Entire home/apt,125,3,123
Queens,Private room,80,1,362
Queens,Entire home/apt,150,1,147
Queens,Entire home/apt,130,2,215
Queens,Entire home/apt,120,1,0
Queens,Private room,60,2,318
Queens,Private room,125,1,363
Queens,Entire home/apt,250,1,90
Queens,Entire home/apt,229,2,0
Queens,Private room,75,1,360
Queens,Private room,85,1,337
Queens,Entire home/apt,85,3,44
Queens,Entire home/apt,54,2,12
Queens,Private room,55,1,8
Queens,Private room,33,30,246
Queens,Private room,60,1,40
Queens,Private room,58,2,88
Queens,Private room,57,2,125
Queens,Private room,65,2,0
Queens,Entire home/apt,185,3,55
Queens,Entire home/apt,120,2,41
Queens,Entire home/apt,175,2,317
